text,sentiment,source,idiom,contrast_marker
hurricane harvey is just the latest in facebook's fake news problem,1,sarcasm_headlines,,
steve bannon slated to speak at black entrepreneurs summit,1,sarcasm_headlines,,
a look behind the bedroom door at what's causing your low libido,1,sarcasm_headlines,,
celebrities are freaking out as election results roll in,1,sarcasm_headlines,,
russian-iranian arms sale: repercussions of the nuclear talks,1,sarcasm_headlines,,
preview expiration test 2,1,sarcasm_headlines,,
taliban condemns trump's decision to continue war in afghanistan,1,sarcasm_headlines,,
ferguson shop owner 'overwhelmed' by community support after looting,1,sarcasm_headlines,,
praise the lord or praise the person?,1,sarcasm_headlines,,
e. coli outbreak linked to chipotle spreads to 3 more states,1,sarcasm_headlines,,
drink me now: tomatoes,1,sarcasm_headlines,,
medicaid expansion tied to employment among people with disabilities,1,sarcasm_headlines,,
woman with amazing rack told she has beautiful eyes,0,sarcasm_headlines,,
tick scientists confirm 2017 summer will be best on record,0,sarcasm_headlines,,
"dogs smell grandma's scent, set off on quest to find her",1,sarcasm_headlines,,
creating black futures within the present,1,sarcasm_headlines,,
"processed meat is carcinogenic and red meat probably is, says who",1,sarcasm_headlines,,
lin-manuel miranda disses donald trump in 'my shot' remix on 'snl',1,sarcasm_headlines,,
what the house gop isn't telling you about their obamacare repeal bill,1,sarcasm_headlines,,
how an obama cut-out is helping me survive a trump presidency,1,sarcasm_headlines,,
elder women as agents of change,1,sarcasm_headlines,,
vin diesel will finally kiss car in 'fast & furious 6',0,sarcasm_headlines,,
3 numbers that say a lot about donald trump,1,sarcasm_headlines,,
"annie is not as bad as you feared, but not as good as you hoped",1,sarcasm_headlines,,
"whoops: franklin graham's new bank is lgbt-friendly, too",1,sarcasm_headlines,,
super bowl 2015: to cheat or not to cheat,1,sarcasm_headlines,,
laser pointer aimed toward space in 1997 finally annoying planet 13 light-years away,0,sarcasm_headlines,,
old hollywood portraits capture stars in candid moments between takes,1,sarcasm_headlines,,
transplanting marijuana: myth to mainstream america,1,sarcasm_headlines,,
princess slays the knight,1,sarcasm_headlines,,
weekend roundup: victory in myanmar for democracy -- on a leash,1,sarcasm_headlines,,
dolphin spends amazing vacation swimming with stockbroker,0,sarcasm_headlines,,
the importance of trying,1,sarcasm_headlines,,
"australia is responsible for immigrant children suffering in detention, un investigator says",1,sarcasm_headlines,,
when men 'misremember' violating women,1,sarcasm_headlines,,
"exhausted, defeated voters finally beginning to relate to hillary clinton",0,sarcasm_headlines,,
this weightlifting blooper was funny -- but we all missed the bigger picture,1,sarcasm_headlines,,
united flight diverted after dog loaded on plane by mistake,1,sarcasm_headlines,,
americans approve of barack obama's legacy but don't necessarily want to see it continue,1,sarcasm_headlines,,
"stock market 'best since 1928,' say investors",0,sarcasm_headlines,,
dave chappelle reprises 'chappelle's show' characters for 'walking dead' spoof on 'snl',1,sarcasm_headlines,,
the nfl should release the details of its johnny manziel investigation,1,sarcasm_headlines,,
dear president trump: our grandparents were refugees. this is their story.,1,sarcasm_headlines,,
martin o'malley explains how he'd expand social security as progressives wait on hillary clinton,1,sarcasm_headlines,,
"just when couple finally stops stressing about having a baby, they're still not pregnant",0,sarcasm_headlines,,
what money for trump's border wall could buy in disaster relief funding,1,sarcasm_headlines,,
'not racist' guy says honoring mlk will make him show 'racist ways',1,sarcasm_headlines,,
huffpost hill - house republicans vote unanimously to fight later,1,sarcasm_headlines,,
report: greatest factor in employee retention boss sending out end-of-year note titled 'thanks team',0,sarcasm_headlines,,
"why i won't be at pride this year, in one long rant",1,sarcasm_headlines,,
how to grocery shop for lasting beauty,1,sarcasm_headlines,,
it's high time we research medical marijuana,1,sarcasm_headlines,,
would a push to hire more women reduce gender pay-gap? not until we fix the pipeline,1,sarcasm_headlines,,
the soul-crushing reality of the stay-at-home dad,1,sarcasm_headlines,,
these epic 360-degree photos will make you feel like you're on vacation,1,sarcasm_headlines,,
the inside scoop on fall's must-see movies,1,sarcasm_headlines,,
how to use facebook to make yourself happy,1,sarcasm_headlines,,
"jimmy fallon, judd apatow and keanu reeves perform stand-up written by kids",1,sarcasm_headlines,,
100 ways to connect intimately with your partner,1,sarcasm_headlines,,
"what is mindful eating, and how do you practice it?",1,sarcasm_headlines,,
"'planet earth ii' finale finally resolves will-they/won't-they storyline between snow leopard, golden eagle",0,sarcasm_headlines,,
sara gilbert crush finally starting to subside,0,sarcasm_headlines,,
steve kerr gave an impassioned plea for gun control that everyone should hear,1,sarcasm_headlines,,
is this the end of the trump reality show?,1,sarcasm_headlines,,
lingerie made for queer people? now there's a boutique for that,1,sarcasm_headlines,,
"why christ, mao and the buddha are making a comeback in china",1,sarcasm_headlines,,
more berkeley professors shown to have violated sexual misconduct policy,1,sarcasm_headlines,,
can this man save detroit public schools?,1,sarcasm_headlines,,
trump vows to kill 50 years of federal health and safety protections,1,sarcasm_headlines,,
elect to watch all 13 of stephen curry's record-breaking 3-pointers,1,sarcasm_headlines,,
friday's morning email: charleston gunman planned attack for months,1,sarcasm_headlines,,
aclu drags taylor swift for trying to silence critic,1,sarcasm_headlines,,
ted cruz says gop leaders planned to cave on immigration all along,1,sarcasm_headlines,,
obama supporter has perfectly improbable explanation absolving president from blame for scandals,0,sarcasm_headlines,,
"in iran and north korea, trump is playing with nuclear fire",1,sarcasm_headlines,,
olive garden voted best italian restaurant in annual 'milwaukee magazine' awards,0,sarcasm_headlines,,
cc sabathia opens up for first time since entering rehab,1,sarcasm_headlines,,
shake shack celebrates the return of 'will & grace' in sweet (and boozy) way,1,sarcasm_headlines,,
sean penn sues 'empire' creator lee daniels for claiming the actor hits women,1,sarcasm_headlines,,
secretary of agriculture finally gets around to reading fast food nation,0,sarcasm_headlines,,
kim kardashian and the toxic trend of bad celebrity health advice,1,sarcasm_headlines,,
"no more adult conversations, prayers or moments of silence",1,sarcasm_headlines,,
bill kristol: rand paul 'is totally overrated' for 2016,1,sarcasm_headlines,,
this note left in robert griffin iii's locker sure seems like a clue to his future,1,sarcasm_headlines,,
where mormon feminists stand a year after kate kelly's excommunication,1,sarcasm_headlines,,
robert pattinson is surprised to learn you still like him,1,sarcasm_headlines,,
a socal brunch spot was caught using popeyes chicken in its dishes,1,sarcasm_headlines,,
the 'love actually' mini-sequel won't include alan rickman or emma thompson,1,sarcasm_headlines,,
'simply unworkable': insurers blast new provision in senate health bill,1,sarcasm_headlines,,
facebook in real life: politics,1,sarcasm_headlines,,
michelle obama explains in no uncertain terms why she won't run for office,1,sarcasm_headlines,,
statues and place names continue to honor champions of slavery,1,sarcasm_headlines,,
3 reasons i haven't told people i'm doing ivf,1,sarcasm_headlines,,
ferguson crisis is symptomatic of many other injustices,1,sarcasm_headlines,,
dedicated 'humans of new york' fans raise money to send underserved kids on harvard visit,1,sarcasm_headlines,,
new study finds humans experience greatest feelings of joy when pushing 'skip ad' button,0,sarcasm_headlines,,
"artificial intelligence is here to help us, microsoft boss jean-philippe courtois says",1,sarcasm_headlines,,
"for novelists, success is not monetary",1,sarcasm_headlines,,
ruby rose and what makes gender non-conforming 'sexy' (or not),1,sarcasm_headlines,,
nick jonas shows off his best 'blue steel' on cover of adon magazine,1,sarcasm_headlines,,
obama: 'arnold palmer had swagger before we had a name for it',1,sarcasm_headlines,,
video proof robin williams will always make us laugh,1,sarcasm_headlines,,
"microsoft debuts surface book, its first laptop, plus other new gizmos",1,sarcasm_headlines,,
an iowa teenager didn't wreck his state's health care market. here's who did.,1,sarcasm_headlines,,
how fico's new credit score will impact consumers,1,sarcasm_headlines,,
what's for breakfast? how about some monsanto weed killer?,1,sarcasm_headlines,,
pharma's puerto rico problems could mean drug shortages,1,sarcasm_headlines,,
online therapy necessary to address growing mental health burden,1,sarcasm_headlines,,
massive filament snakes across sun's surface,1,sarcasm_headlines,,
spring clean your business,1,sarcasm_headlines,,
open letter to all potential mayoral candidates (a response would be nice),1,sarcasm_headlines,,
nobody keeps baby from the corner,1,sarcasm_headlines,,
it's a girl for christina aguilera!,1,sarcasm_headlines,,
stage door: forbidden broadway's gerard alessandrini,1,sarcasm_headlines,,
9 ways the most successful people see life differently,1,sarcasm_headlines,,
why 'death to america' isn't going to disappear overnight (but in the short term it doesn't matter),1,sarcasm_headlines,,
how to emotionally recover from the election,1,sarcasm_headlines,,
trump bestows medal of honor on john mccain's tumor,0,sarcasm_headlines,,
"adele dresses up as dolly parton, to make her feel her love",1,sarcasm_headlines,,
supreme court to consider lifting class-action bar for millions of workers,1,sarcasm_headlines,,
why it should bother everyone that the oscars are so white,1,sarcasm_headlines,,
twister seat could make flying coach way more comfortable,1,sarcasm_headlines,,
look: this is what an lgbt ally looks like,1,sarcasm_headlines,,
the january jobs report in pictures,1,sarcasm_headlines,,
u2 takes aim at donald trump and white supremacists in biting new music video,1,sarcasm_headlines,,
charlize theron meets the kill club in new 'dark places' clip,1,sarcasm_headlines,,
starved dogs thrown from van are learning to trust humans again,1,sarcasm_headlines,,
baltimore named city with best quality of pigeon life,0,sarcasm_headlines,,
"clinton will weigh in on trade deal 'when it's final,' campaign says",1,sarcasm_headlines,,
stephen colbert let deray mckesson interview him about his whiteness,1,sarcasm_headlines,,
baylor player has the perfect response to the dumbest question,1,sarcasm_headlines,,
"why i didn't run from my rapist, why i couldn't",1,sarcasm_headlines,,
30 days of online dating: my first tinder date,1,sarcasm_headlines,,
the 30 best workplaces to retire from,1,sarcasm_headlines,,
the nuisance of nuance: one president's doubling down on the dumbing down of american politics,1,sarcasm_headlines,,
james corden and stephen curry are a fierce 'carpool karaoke' team,1,sarcasm_headlines,,
seth meyers calls out al franken for 'horrifying' groping photo,1,sarcasm_headlines,,
is america now a debtor nation?,1,sarcasm_headlines,,
'jessica jones' uses superheroes to expose the terror of domestic abuse,1,sarcasm_headlines,,
